PlotObservationID	GIVD_ID	Dataset	Continent	Country	Biome	Date_of_recording	Latitude	Longitude	Location_uncertainty	Releve_area	Plant_recorded	Elevation	Aspect	Slope	is_forest	ESY	Naturalness	Forest	Shrubland	Grassland	Wetland	Sparse_vegetation	Cover_total	Cover_tree_layer	Cover_shrub_layer	Cover_herb_layer	Cover_moss_layer	Cover_lichen_layer	Cover_algae_layer	Cover_litter_layer	Cover_bare_rocks	Cover_cryptogams	Cover_bare_soil	Height_trees_highest	Height_trees_lowest	Height_shrubs_highest	Height_shrubs_lowest	Height_herbs_average	Height_herbs_lowest	Height_herbs_highest	SoilClim_PC1	SoilClim_PC2	Resample_1	Resample_2	Resample_3	Resample_1_consensus
1007572	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	43.892104	21.388931	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.079	0.258	FALSE	FALSE	TRUE	TRUE
1007575	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1957-06-01	44.706812	21.029277	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.045	0.171	FALSE	FALSE	TRUE	FALSE
1007594	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	44.268741	20.864477	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.143	0.132	TRUE	FALSE	FALSE	TRUE
1007596	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1959-06-01	44.046808	20.997182	10	100	Not specified	NA	NA	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.223	0.191	FALSE	FALSE	TRUE	FALSE
1007629	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2002-01-01	42.640119	22.333804	10	100	Not specified	1600	45	10	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.444	1.234	TRUE	FALSE	FALSE	TRUE
1007665	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1949-06-19	44.964001	21.045958	10	25	Not specified	NA	NA	NA	FALSE	E12b!	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.028	0.061	FALSE	FALSE	TRUE	FALSE
1007672	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1950-07-07	44.964001	21.045958	10	25	Not specified	NA	NA	NA	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.028	0.061	FALSE	TRUE	FALSE	FALSE
1007692	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1948-06-24	44.80872	21.250616	10	40	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.032	-0.002	TRUE	FALSE	FALSE	TRUE
1007708	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.632686	22.042047	10	NA	Not specified	390	360	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.23	-0.296	FALSE	FALSE	TRUE	FALSE
1007727	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.609962	22.034713	10	NA	Not specified	390	360	5	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256	-0.338	FALSE	FALSE	TRUE	TRUE
1007730	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.609962	22.034713	10	NA	Not specified	390	360	5	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256	-0.338	FALSE	FALSE	TRUE	FALSE
1007731	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	43.134288	21.897748	10	NA	Not specified	220	360	NA	FALSE	E33	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.118	-0.232	TRUE	FALSE	FALSE	TRUE
1007807	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	42.720009	21.987355	10	NA	Not specified	900	360	10	FALSE	E12a	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.064	0.717	FALSE	FALSE	TRUE	TRUE
1007832	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	43.067361	21.934182	10	NA	Not specified	230	180	20	FALSE	E19a	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.086	-0.258	FALSE	TRUE	FALSE	FALSE
1007836	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	43.032295	21.641425	10	NA	Not specified	350	360	10	FALSE	E19a	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.252	0.214	TRUE	FALSE	FALSE	TRUE
1007876	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	45.310334	20.065126	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.208	0.035	TRUE	FALSE	FALSE	TRUE
1007997	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2007-01-01	44.562988	20.884905	10	100	Not specified	120	135	10	FALSE	E12b	Natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157	0.255	FALSE	FALSE	TRUE	FALSE
1008015	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2007-01-01	44.113661	20.183175	10	100	Not specified	700	180	45	TRUE	?	Natural	TRUE	FALSE	FALSE	FALSE	FALSE	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.774	1.601	FALSE	FALSE	TRUE	FALSE
1008031	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1993-01-01	42.507096	21.65229	10	NA	Not specified	620	225	15	FALSE	E1A	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.323	-0.135	FALSE	FALSE	TRUE	FALSE
1008040	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.372556	20.663633	10	9	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.343	0.205	FALSE	TRUE	FALSE	FALSE
1008061	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.360262	20.726544	10	25	Not specified	NA	NA	NA	FALSE	C35c	Natural	FALSE	FALSE	FALSE	TRUE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157	0.002	FALSE	TRUE	FALSE	FALSE
1008067	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.345272	20.692496	10	25	Not specified	NA	NA	NA	FALSE	?	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128	-0.123	FALSE	TRUE	FALSE	FALSE
1008127	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.379119	20.762124	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.229	0.057	FALSE	TRUE	FALSE	FALSE
1008128	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.379119	20.762124	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.229	0.057	FALSE	TRUE	FALSE	FALSE
1008138	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.345303	20.694619	10	5	Not specified	NA	NA	NA	FALSE	?	Semi-natural	FALSE	TRUE	FALSE	FALSE	FALSE	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128	-0.123	TRUE	FALSE	FALSE	TRUE
1008239	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.343949	20.68637	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128	-0.123	TRUE	FALSE	FALSE	TRUE
1008261	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.362029	20.668663	10	25	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.128	-0.123	FALSE	FALSE	TRUE	FALSE
1008362	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.328141	20.656269	10	NA	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.202	-0.149	FALSE	TRUE	FALSE	FALSE
1008402	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1985-01-01	45.355032	20.662879	10	25	Not specified	NA	NA	NA	FALSE	E22	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.343	0.205	FALSE	TRUE	FALSE	FALSE
1008453	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1981-01-01	45.6068	19.371356	10	20	Not specified	NA	NA	NA	FALSE	C51a	Natural	FALSE	FALSE	TRUE	TRUE	FALSE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184	-0.096	TRUE	FALSE	FALSE	TRUE
1008454	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1981-01-01	45.6068	19.371356	10	25	Not specified	NA	NA	NA	FALSE	C51a	Natural	FALSE	FALSE	TRUE	TRUE	FALSE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184	-0.096	FALSE	FALSE	TRUE	FALSE
1008526	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.822381	19.208775	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.241	-0.132	FALSE	FALSE	TRUE	FALSE
1008527	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1941-01-01	42.481814	21.900847	10	NA	Not specified	NA	NA	NA	FALSE	Y-Aqu	Natural	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.216	-0.236	FALSE	TRUE	FALSE	FALSE
1008544	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1988-01-01	45.588052	20.147103	10	5	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.168	-0.332	FALSE	FALSE	TRUE	FALSE
1008549	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1988-01-01	45.591158	20.157336	10	2	Not specified	NA	NA	NA	FALSE	?	NA	NA	NA	NA	NA	NA	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.168	-0.332	TRUE	FALSE	FALSE	TRUE
1008565	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1941-01-01	42.488577	21.896633	10	NA	Not specified	NA	NA	NA	FALSE	C35c	Natural	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.216	-0.236	FALSE	TRUE	FALSE	FALSE
1008722	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.595631	19.364003	10	20	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.184	-0.096	FALSE	FALSE	TRUE	FALSE
1008725	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1976-04-26	45.376413	20.113583	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.217	0.104	TRUE	FALSE	FALSE	TRUE
1008739	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1976-11-01	45.361439	20.286634	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.194	0.153	FALSE	TRUE	FALSE	FALSE
1008765	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1976-06-30	45.368476	20.107203	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.253	0.021	FALSE	FALSE	TRUE	TRUE
1008771	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1976-10-01	45.368476	20.107203	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.253	0.021	FALSE	TRUE	FALSE	FALSE
1008775	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	46.155691	19.677903	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013	-0.993	FALSE	TRUE	FALSE	FALSE
1008777	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	46.155691	19.677903	10	NA	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013	-0.993	FALSE	TRUE	FALSE	FALSE
1008778	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	46.155691	19.677903	10	NA	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013	-0.993	FALSE	FALSE	TRUE	FALSE
1008783	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.579223	19.46147	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.253	0.006	FALSE	FALSE	TRUE	FALSE
1008799	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1979-01-01	45.850231	18.945351	10	NA	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.102	-0.234	TRUE	FALSE	FALSE	TRUE
1008834	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2000-01-01	45.824485	19.214867	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.241	-0.132	TRUE	FALSE	FALSE	TRUE
1008837	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.559952	19.442424	10	25	Not specified	NA	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.092	-0.211	FALSE	FALSE	TRUE	FALSE
1008842	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.559952	19.442424	10	25	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.092	-0.211	TRUE	FALSE	FALSE	TRUE
1008889	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.979258	19.461687	10	NA	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.212	-0.401	FALSE	FALSE	TRUE	FALSE
1008891	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.579223	19.46147	10	NA	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.253	0.006	FALSE	TRUE	FALSE	FALSE
1008923	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.559539	19.451554	10	15	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.092	-0.211	FALSE	FALSE	TRUE	FALSE
1008927	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1980-01-01	45.548214	19.399759	10	10	Not specified	NA	NA	NA	FALSE	E62	Semi-natural	FALSE	FALSE	TRUE	FALSE	TRUE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.176	-0.007	FALSE	FALSE	TRUE	FALSE
1008991	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1938-08-05	45.528862	20.298102	10	8	Not specified	NA	NA	NA	FALSE	?	Natural	FALSE	FALSE	TRUE	TRUE	FALSE	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.256	-0.11	TRUE	FALSE	FALSE	TRUE
1009000	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2002-01-01	45.55243	20.171586	10	NA	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.246	0.074	FALSE	FALSE	TRUE	FALSE
1009022	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	1986-01-01	45.371598	20.743758	10	25	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.157	0.002	FALSE	TRUE	FALSE	FALSE
1009060	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2011-07-06	45.380667	20.164806	10	25	Not specified	83	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.174	0.011	TRUE	FALSE	FALSE	TRUE
1009070	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2011-07-17	45.868928	19.11229	10	16	Not specified	93	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.238	-0.106	FALSE	FALSE	TRUE	FALSE
1009093	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2012-06-12	45.617333	20.219556	10	16	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.233	-0.15	TRUE	FALSE	FALSE	TRUE
1009170	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2012-06-19	43.232967	21.511608	10	4	Not specified	NA	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.182	0.066	FALSE	TRUE	FALSE	FALSE
1009183	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2013-06-19	43.247292	21.453214	10	25	Not specified	294	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.185	-0.07	FALSE	TRUE	FALSE	FALSE
1009205	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2013-06-20	43.307875	21.677572	10	4	Not specified	291	NA	NA	FALSE	E63	Semi-natural	FALSE	FALSE	TRUE	TRUE	FALSE	80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.218	-0.06	FALSE	TRUE	FALSE	FALSE
1009208	EU-RS-002	Serbia_grasslands	Europe	Serbia	Temperate midlatitudes	2013-06-20	43.307875	21.677572	10	1	Not specified	291	NA	NA	FALSE	Y-Gra	Semi-natural	FALSE	FALSE	TRUE	FALSE	FALSE	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.218	-0.06	FALSE	FALSE	TRUE	FALSE
